"","UniqueID","state_code","district_code"
"2013.68217","TN_2_00127100","TN",2
"2013.70915","TN_2_00127200","TN",2
"2013.72217","TN_2_00127300","TN",2
"2013.71515","TN_2_00127400","TN",2
"2013.71915","TN_2_00127500","TN",2
"2013.76014","TN_2_00127600","TN",2
"2013.85514","TN_2_00127700","TN",2
"2013.89215","TN_2_00127800","TN",2
"2013.89013","TN_2_00127900","TN",2
"2013.91713","TN_2_00128000","TN",2
"2013.94313","TN_2_00128100","TN",2
"2013.90413","TN_2_00128200","TN",2
"2013.87914","TN_2_00128300","TN",2
"2013.89913","TN_2_00128400","TN",2
"2013.87014","TN_2_00128500","TN",2
"2013.86414","TN_2_00128600","TN",2
"2013.88014","TN_2_00128700","TN",2
"2013.89613","TN_2_00128800","TN",2
"2013.88216","TN_2_00128900","TN",2
"2013.82118","TN_2_00129000","TN",2
"2013.80014","TN_2_00129100","TN",2
"2013.77514","TN_2_00129200","TN",2
"2013.74118","TN_2_00129300","TN",2
"2013.72615","TN_2_00129400","TN",2
"2013.70715","TN_2_00129500","TN",2
"2013.72119","TN_2_00129600","TN",2
"2013.72415","TN_2_00129700","TN",2
"2013.69615","TN_2_00129800","TN",2
"2013.66715","TN_2_00129900","TN",2
"2013.65815","TN_2_00130000","TN",2
"2013.64915","TN_2_00130100","TN",2
"2013.67615","TN_2_00130200","TN",2
"2013.71715","TN_2_00130300","TN",2
"2013.71019","TN_2_00130400","TN",2
"2013.76414","TN_2_00130500","TN",2
"2013.74314","TN_2_00130600","TN",2
"2013.77014","TN_2_00130700","TN",2
"2013.76314","TN_2_00130800","TN",2
"2013.75118","TN_2_00130900","TN",2
"2013.78814","TN_2_00131000","TN",2
"2013.79118","TN_2_00131100","TN",2
"2013.80216","TN_2_00131200","TN",2
"2013.78914","TN_2_00131300","TN",2
"2013.79714","TN_2_00131400","TN",2
"2013.76714","TN_2_00131500","TN",2
"2013.73217","TN_2_00131600","TN",2
"2013.72715","TN_2_00131700","TN",2
"2013.73119","TN_2_00131800","TN",2
"2013.75814","TN_2_00131900","TN",2
"2013.76614","TN_2_00132000","TN",2
"2013.73914","TN_2_00132100","TN",2
"2013.75216","TN_2_00132200","TN",2
"2013.74414","TN_2_00132300","TN",2
"2013.75614","TN_2_00132400","TN",2
"2013.77814","TN_2_00132500","TN",2
"2013.77914","TN_2_00132600","TN",2
"2013.78118","TN_2_00132700","TN",2
"2013.80414","TN_2_00132800","TN",2
"2013.81814","TN_2_00132900","TN",2
"2013.81614","TN_2_00133000","TN",2
"2013.83914","TN_2_00133100","TN",2
"2013.83714","TN_2_00133200","TN",2
"2013.86614","TN_2_00133300","TN",2
"2013.84614","TN_2_00133400","TN",2
"2013.86814","TN_2_00133500","TN",2
"2013.83118","TN_2_00133600","TN",2
"2013.82914","TN_2_00133700","TN",2
"2013.83216","TN_2_00133800","TN",2
"2013.81514","TN_2_00133900","TN",2
"2013.80714","TN_2_00134000","TN",2
"2013.78514","TN_2_00134100","TN",2
"2013.81714","TN_2_00134200","TN",2
"2013.77614","TN_2_00134300","TN",2
"2013.79216","TN_2_00134400","TN",2
"2013.80914","TN_2_00134500","TN",2
"2013.81914","TN_2_00134600","TN",2
"2013.79314","TN_2_00134700","TN",2
"2013.83314","TN_2_00134800","TN",2
"2013.84014","TN_2_00134900","TN",2
"2013.78314","TN_2_00135000","TN",2
"2013.84514","TN_2_00135100","TN",2
"2013.84914","TN_2_00135200","TN",2
"2013.86514","TN_2_00135300","TN",2
"2013.87414","TN_2_00135400","TN",2
"2013.87118","TN_2_00135500","TN",2
"2013.88118","TN_2_00135600","TN",2
"2013.89313","TN_2_00135700","TN",2
"2013.88514","TN_2_00135800","TN",2
"2013.91414","TN_2_00135900","TN",2
"2013.92313","TN_2_00136000","TN",2
"2013.91613","TN_2_00136100","TN",2
"2013.92813","TN_2_00136200","TN",2
"2013.89813","TN_2_00136300","TN",2
"2013.89413","TN_2_00136400","TN",2
"2013.88814","TN_2_00136500","TN",2
"2013.88714","TN_2_00136600","TN",2
"2013.89117","TN_2_00136700","TN",2
"2013.89713","TN_2_00136800","TN",2
"2013.88614","TN_2_00136900","TN",2
"2013.87314","TN_2_00137000","TN",2
"2013.85914","TN_2_00137100","TN",2
"2013.85216","TN_2_00137200","TN",2
"2013.86118","TN_2_00137300","TN",2
"2013.84814","TN_2_00137400","TN",2
"2013.85614","TN_2_00137500","TN",2
"2013.83814","TN_2_00137600","TN",2
"2013.85414","TN_2_00137700","TN",2
"2013.86314","TN_2_00137800","TN",2
"2013.88414","TN_2_00137900","TN",2
"2013.88314","TN_2_00138000","TN",2
"2013.88913","TN_2_00138100","TN",2
"2013.90513","TN_2_00138200","TN",2
"2013.92713","TN_2_00138300","TN",2
"2013.92413","TN_2_00138400","TN",2
"2013.91513","TN_2_00138500","TN",2
"2013.92613","TN_2_00138600","TN",2
"2013.93117","TN_2_00138700","TN",2
"2013.93313","TN_2_00138800","TN",2
"2013.94613","TN_2_00138900","TN",2
"2013.93613","TN_2_00139000","TN",2
"2013.94117","TN_2_00139100","TN",2
"2013.97013","TN_2_00139200","TN",2
"2013.96613","TN_2_00139300","TN",2
"2013.96713","TN_2_00139400","TN",2
"2013.96215","TN_2_00139500","TN",2
"2013.95413","TN_2_00139600","TN",2
"2013.95013","TN_2_00139700","TN",2
"2013.94813","TN_2_00139800","TN",2
"2013.94513","TN_2_00139900","TN",2
"2013.96013","TN_2_00140000","TN",2
"2013.94215","TN_2_00140100","TN",2
"2013.92215","TN_2_00140200","TN",2
"2013.90215","TN_2_00140300","TN",2
"2013.91117","TN_2_00140400","TN",2
"2013.90117","TN_2_00140500","TN",2
"2013.91017","TN_2_00140600","TN",2
"2013.94413","TN_2_00140700","TN",2
"2013.97313","TN_2_00140800","TN",2
"2013.100412","TN_2_00140900","TN",2
"2013.98813","TN_2_00141000","TN",2
"2013.101512","TN_2_00141100","TN",2
"2013.96813","TN_2_00141200","TN",2
"2013.97117","TN_2_00141300","TN",2
"2013.98117","TN_2_00141400","TN",2
"2013.98713","TN_2_00141500","TN",2
"2013.97813","TN_2_00141600","TN",2
"2013.99312","TN_2_00141700","TN",2
"2013.99412","TN_2_00141800","TN",2
"2013.99512","TN_2_00141900","TN",2
"2013.101712","TN_2_00142000","TN",2
"2013.100912","TN_2_00142100","TN",2
"2013.98513","TN_2_00142200","TN",2
"2013.99712","TN_2_00142300","TN",2
"2013.99612","TN_2_00142400","TN",2
"2013.98912","TN_2_00142500","TN",2
"2013.102812","TN_2_00142600","TN",2
"2013.103012","TN_2_00142700","TN",2
"2013.101612","TN_2_00142800","TN",2
"2013.102512","TN_2_00142900","TN",2
"2013.103116","TN_2_00143000","TN",2
"2013.102712","TN_2_00143100","TN",2
"2013.104812","TN_2_00143200","TN",2
"2013.108115","TN_2_00143300","TN",2
"2013.67315","TN_2_00143400","TN",2
"2013.68515","TN_2_00143500","TN",2
"2013.68715","TN_2_00143600","TN",2
"2013.72015","TN_2_00143700","TN",2
"2013.71416","TN_2_00143800","TN",2
"2013.75414","TN_2_00143900","TN",2
"2013.80814","TN_2_00144000","TN",2
"2013.80514","TN_2_00144100","TN",2
"2013.79514","TN_2_00144200","TN",2
"2013.80314","TN_2_00144300","TN",2
"2013.81118","TN_2_00144400","TN",2
"2013.81018","TN_2_00144500","TN",2
"2013.83614","TN_2_00144600","TN",2
"2013.81315","TN_2_00144700","TN",2
"2013.82216","TN_2_00144800","TN",2
"2013.85014","TN_2_00144900","TN",2
"2013.85814","TN_2_00145000","TN",2
"2013.85314","TN_2_00145100","TN",2
"2013.86216","TN_2_00145200","TN",2
"2013.84714","TN_2_00145300","TN",2
"2013.84216","TN_2_00145400","TN",2
"2013.84118","TN_2_00145500","TN",2
"2013.85714","TN_2_00145600","TN",2
"2013.84414","TN_2_00145700","TN",2
"2013.86014","TN_2_00145800","TN",2
"2013.87514","TN_2_00145900","TN",2
"2013.90313","TN_2_00146000","TN",2
"2013.90713","TN_2_00146100","TN",2
"2013.92013","TN_2_00146200","TN",2
"2013.90013","TN_2_00146300","TN",2
"2013.87216","TN_2_00146400","TN",2
"2013.87714","TN_2_00146500","TN",2
"2013.90913","TN_2_00146600","TN",2
"2013.86714","TN_2_00146700","TN",2
"2013.86914","TN_2_00146800","TN",2
"2013.87814","TN_2_00146900","TN",2
"2013.89513","TN_2_00147000","TN",2
"2013.90613","TN_2_00147100","TN",2
"2013.87614","TN_2_00147200","TN",2
"2013.90813","TN_2_00147300","TN",2
"2013.91314","TN_2_00147400","TN",2
"2013.91216","TN_2_00147500","TN",2
"2013.91813","TN_2_00147600","TN",2
"2013.91913","TN_2_00147700","TN",2
"2013.93713","TN_2_00147800","TN",2
"2013.93513","TN_2_00147900","TN",2
"2013.93215","TN_2_00148000","TN",2
"2013.93013","TN_2_00148100","TN",2
"2013.92513","TN_2_00148200","TN",2
"2013.94713","TN_2_00148300","TN",2
"2013.96117","TN_2_00148400","TN",2
"2013.94013","TN_2_00148500","TN",2
"2013.92913","TN_2_00148600","TN",2
"2013.95713","TN_2_00148700","TN",2
"2013.93813","TN_2_00148800","TN",2
"2013.95813","TN_2_00148900","TN",2
"2013.93913","TN_2_00149000","TN",2
"2013.95313","TN_2_00149100","TN",2
"2013.97513","TN_2_00149200","TN",2
"2013.97413","TN_2_00149300","TN",2
"2013.99012","TN_2_00149400","TN",2
"2013.98013","TN_2_00149500","TN",2
"2013.95613","TN_2_00149600","TN",2
"2013.97713","TN_2_00149700","TN",2
"2013.97613","TN_2_00149800","TN",2
"2013.96513","TN_2_00149900","TN",2
"2013.95215","TN_2_00150000","TN",2
"2013.95913","TN_2_00150100","TN",2
"2013.96413","TN_2_00150200","TN",2
"2013.97913","TN_2_00150300","TN",2
"2013.95117","TN_2_00150400","TN",2
"2013.96913","TN_2_00150500","TN",2
"2013.95513","TN_2_00150600","TN",2
"2013.94913","TN_2_00150700","TN",2
"2013.99116","TN_2_00150800","TN",2
"2013.100116","TN_2_00150900","TN",2
"2013.100012","TN_2_00151000","TN",2
"2013.98413","TN_2_00151100","TN",2
"2013.100712","TN_2_00151200","TN",2
"2013.98313","TN_2_00151300","TN",2
"2013.100214","TN_2_00151400","TN",2
"2013.99912","TN_2_00151500","TN",2
"2013.98613","TN_2_00151600","TN",2
"2013.98215","TN_2_00151700","TN",2
"2013.100512","TN_2_00151800","TN",2
"2013.100812","TN_2_00151900","TN",2
"2013.104312","TN_2_00152000","TN",2
"2013.103512","TN_2_00152100","TN",2
"2013.102012","TN_2_00152200","TN",2
"2013.101812","TN_2_00152300","TN",2
"2013.102612","TN_2_00152400","TN",2
"2013.103312","TN_2_00152500","TN",2
"2013.103912","TN_2_00152600","TN",2
"2013.102116","TN_2_00152700","TN",2
"2013.101413","TN_2_00152800","TN",2
"2013.104412","TN_2_00152900","TN",2
"2013.102312","TN_2_00153000","TN",2
"2013.103214","TN_2_00153100","TN",2
"2013.103412","TN_2_00153200","TN",2
"2013.103812","TN_2_00153300","TN",2
"2013.106612","TN_2_00153400","TN",2
"2013.107711","TN_2_00153500","TN",2
"2013.107012","TN_2_00153600","TN",2
"2013.106912","TN_2_00153700","TN",2
"2013.104912","TN_2_00153800","TN",2
"2013.106116","TN_2_00153900","TN",2
"2013.105214","TN_2_00154000","TN",2
"2013.105512","TN_2_00154100","TN",2
"2013.106512","TN_2_00154200","TN",2
"2013.104214","TN_2_00154300","TN",2
"2013.107311","TN_2_00154400","TN",2
"2013.108511","TN_2_00154500","TN",2
"2013.106412","TN_2_00154600","TN",2
"2013.107411","TN_2_00154700","TN",2
"2013.105612","TN_2_00154800","TN",2
"2013.107511","TN_2_00154900","TN",2
"2013.105812","TN_2_00155000","TN",2
"2013.104712","TN_2_00155100","TN",2
"2013.104512","TN_2_00155200","TN",2
"2013.106812","TN_2_00155300","TN",2
"2013.105912","TN_2_00155400","TN",2
"2013.108213","TN_2_00155500","TN",2
"2013.111115","TN_2_00155600","TN",2
"2013.111511","TN_2_00155700","TN",2
"2013.113311","TN_2_00155800","TN",2
"2013.111214","TN_2_00155900","TN",2
"2013.109311","TN_2_00156000","TN",2
"2013.111312","TN_2_00156100","TN",2
"2013.109511","TN_2_00156200","TN",2
"2013.112213","TN_2_00156300","TN",2
"2013.113611","TN_2_00156400","TN",2
"2013.114811","TN_2_00156500","TN",2
"2013.115811","TN_2_00156600","TN",2
"2013.115213","TN_2_00156700","TN",2
"2013.117212","TN_2_00156800","TN",2
"2013.118410","TN_2_00156900","TN",2
"2013.118610","TN_2_00157000","TN",2
"2013.118212","TN_2_00157100","TN",2
"2013.117910","TN_2_00157200","TN",2
"2013.116811","TN_2_00157300","TN",2
"2013.116115","TN_2_00157400","TN",2
"2013.108911","TN_2_00157500","TN",2
"2013.111412","TN_2_00157600","TN",2
"2013.111611","TN_2_00157700","TN",2
"2013.109811","TN_2_00157800","TN",2
"2013.110015","TN_2_00157900","TN",2
"2013.110412","TN_2_00158000","TN",2
"2013.110511","TN_2_00158100","TN",2
"2013.109213","TN_2_00158200","TN",2
"2013.109911","TN_2_00158300","TN",2
"2013.111911","TN_2_00158400","TN",2
"2013.115115","TN_2_00158500","TN",2
"2013.114511","TN_2_00158600","TN",2
"2013.116511","TN_2_00158700","TN",2
"2013.118510","TN_2_00158800","TN",2
"2013.119410","TN_2_00158900","TN",2
"2013.119610","TN_2_00159000","TN",2
"2013.119113","TN_2_00159100","TN",2
"2013.121212","TN_2_00159200","TN",2
"2013.121610","TN_2_00159300","TN",2
"2013.121410","TN_2_00159400","TN",2
"2013.121113","TN_2_00159500","TN",2
"2013.119310","TN_2_00159600","TN",2
"2013.118311","TN_2_00159700","TN",2
"2013.115711","TN_2_00159800","TN",2
"2013.116311","TN_2_00159900","TN",2
"2013.116011","TN_2_00160000","TN",2
"2013.114311","TN_2_00160100","TN",2
"2013.113511","TN_2_00160200","TN",2
"2013.112311","TN_2_00160300","TN",2
"2013.114711","TN_2_00160400","TN",2
"2013.113811","TN_2_00160500","TN",2
"2013.112711","TN_2_00160600","TN",2
"2013.111015","TN_2_00160700","TN",2
"2013.115411","TN_2_00160800","TN",2
"2013.117411","TN_2_00160900","TN",2
"2013.117810","TN_2_00161000","TN",2
"2013.116911","TN_2_00161100","TN",2
"2013.117710","TN_2_00161200","TN",2
"2013.12009","TN_2_00161300","TN",2
"2013.120310","TN_2_00161400","TN",2
"2013.121310","TN_2_00161500","TN",2
"2013.12089","TN_2_00161600","TN",2
"2013.121810","TN_2_00161700","TN",2
"2013.12099","TN_2_00161800","TN",2
"2013.11979","TN_2_00161900","TN",2
"2013.11909","TN_2_00162000","TN",2
"2013.119510","TN_2_00162100","TN",2
"2013.97215","TN_2_00162200","TN",2
"2013.99214","TN_2_00162300","TN",2
"2013.100612","TN_2_00162400","TN",2
"2013.101313","TN_2_00162500","TN",2
"2013.102912","TN_2_00162600","TN",2
"2013.104012","TN_2_00162700","TN",2
"2013.103712","TN_2_00162800","TN",2
"2013.105012","TN_2_00162900","TN",2
"2013.104116","TN_2_00163000","TN",2
"2013.104612","TN_2_00163100","TN",2
"2013.105312","TN_2_00163200","TN",2
"2013.106012","TN_2_00163300","TN",2
"2013.106312","TN_2_00163400","TN",2
"2013.110611","TN_2_00163500","TN",2
"2013.108411","TN_2_00163600","TN",2
"2013.107116","TN_2_00163700","TN",2
"2013.107611","TN_2_00163800","TN",2
"2013.105412","TN_2_00163900","TN",2
"2013.102214","TN_2_00164000","TN",2
"2013.101215","TN_2_00164100","TN",2
"2013.100312","TN_2_00164200","TN",2
"2013.101016","TN_2_00164300","TN",2
"2013.101912","TN_2_00164400","TN",2
"2013.102412","TN_2_00164500","TN",2
"2013.103612","TN_2_00164600","TN",2
"2013.106214","TN_2_00164700","TN",2
"2013.105712","TN_2_00164800","TN",2
"2013.105116","TN_2_00164900","TN",2
"2013.106712","TN_2_00165000","TN",2
"2013.108711","TN_2_00165100","TN",2
"2013.108311","TN_2_00165200","TN",2
"2013.109711","TN_2_00165300","TN",2
"2013.107811","TN_2_00165400","TN",2
"2013.108811","TN_2_00165500","TN",2
"2013.110911","TN_2_00165600","TN",2
"2013.110711","TN_2_00165700","TN",2
"2013.110312","TN_2_00165800","TN",2
"2013.112511","TN_2_00165900","TN",2
"2013.112411","TN_2_00166000","TN",2
"2013.112011","TN_2_00166100","TN",2
"2013.112911","TN_2_00166200","TN",2
"2013.114011","TN_2_00166300","TN",2
"2013.114115","TN_2_00166400","TN",2
"2013.113411","TN_2_00166500","TN",2
"2013.110811","TN_2_00166600","TN",2
"2013.113213","TN_2_00166700","TN",2
"2013.113011","TN_2_00166800","TN",2
"2013.111711","TN_2_00166900","TN",2
"2013.113115","TN_2_00167000","TN",2
"2013.114611","TN_2_00167100","TN",2
"2013.116213","TN_2_00167200","TN",2
"2013.115311","TN_2_00167300","TN",2
"2013.114411","TN_2_00167400","TN",2
"2013.115611","TN_2_00167500","TN",2
"2013.117011","TN_2_00167700","TN",2
"2013.11889","TN_2_00167800","TN",2
"2013.118010","TN_2_00167900","TN",2
"2013.117115","TN_2_00168000","TN",2
"2013.121910","TN_2_00168100","TN",2
"2013.122113","TN_2_00168200","TN",2
"2013.122211","TN_2_00168300","TN",2
"2013.120211","TN_2_00168400","TN",2
"2013.11999","TN_2_00168500","TN",2
"2013.11899","TN_2_00168600","TN",2
"2013.116711","TN_2_00168700","TN",2
"2013.114911","TN_2_00168800","TN",2
"2013.113911","TN_2_00168900","TN",2
"2013.109115","TN_2_00169000","TN",2
"2013.108611","TN_2_00169100","TN",2
"2013.110115","TN_2_00169200","TN",2
"2013.107214","TN_2_00169300","TN",2
"2013.108011","TN_2_00169400","TN",2
"2013.109611","TN_2_00169500","TN",2
"2013.109011","TN_2_00169600","TN",2
"2013.110214","TN_2_00169700","TN",2
"2013.111811","TN_2_00169800","TN",2
"2013.112611","TN_2_00169900","TN",2
"2013.113711","TN_2_00170000","TN",2
"2013.115511","TN_2_00170100","TN",2
"2013.116411","TN_2_00170200","TN",2
"2013.114213","TN_2_00170300","TN",2
"2013.115011","TN_2_00170400","TN",2
"2013.117511","TN_2_00170500","TN",2
"2013.116611","TN_2_00170600","TN",2
"2013.115911","TN_2_00170700","TN",2
"2013.117311","TN_2_00170800","TN",2
"2013.118114","TN_2_00170900","TN",2
"2013.11989","TN_2_00171000","TN",2
"2013.120410","TN_2_00171100","TN",2
"2013.120610","TN_2_00171200","TN",2
"2013.12079","TN_2_00171300","TN",2
"2013.120510","TN_2_00171400","TN",2
"2013.120113","TN_2_00171500","TN",2
"2013.119211","TN_2_00171600","TN",2
"2013.122010","TN_2_00171700","TN",2
"2013.12299","TN_2_00171800","TN",2
"2013.123310","TN_2_00171900","TN",2
"2013.123211","TN_2_00172000","TN",2
"2013.12479","TN_2_00172100","TN",2
"2013.12379","TN_2_00172200","TN",2
"2013.124113","TN_2_00172300","TN",2
"2013.12409","TN_2_00172400","TN",2
"2013.12389","TN_2_00172500","TN",2
"2013.123610","TN_2_00172600","TN",2
"2013.122610","TN_2_00172700","TN",2
"2013.121710","TN_2_00172800","TN",2
"2013.122510","TN_2_00172900","TN",2
"2013.122310","TN_2_00173000","TN",2
"2013.12279","TN_2_00173100","TN",2
"2013.12309","TN_2_00173200","TN",2
"2013.123410","TN_2_00173300","TN",2
"2013.124211","TN_2_00173400","TN",2
"2013.12399","TN_2_00173500","TN",2
"2013.124310","TN_2_00173600","TN",2
"2013.124610","TN_2_00173700","TN",2
"2013.124510","TN_2_00173800","TN",2
"2013.12499","TN_2_00173900","TN",2
"2013.68100","TN_2_00207800","TN",2
"2013.57100","TN_2_00207900","TN",2
"2013.101104","TN_2_00210300","TN",2
"2013.110104","TN_2_00212300","TN",2
"2013.106100","TN_2_00212400","TN",2
"2013.16334","TN_2_00212500","TN",2
"2013.16034","TN_2_00212600","TN",2
"2013.25135","TN_2_00214300","TN",2
"2013.23227","TN_2_00214400","TN",2
"2013.21327","TN_2_00214500","TN",2
"2013.21927","TN_2_00214600","TN",2
"2013.20427","TN_2_00214700","TN",2
"2013.27327","TN_2_00214800","TN",2
"2013.26727","TN_2_00214900","TN",2
"2013.31525","TN_2_00215800","TN",2
"2013.30325","TN_2_00383000","TN",2
"2013.33017","TN_2_00383100","TN",2
"2013.37120","TN_2_00383200","TN",2
"2013.38416","TN_2_00383300","TN",2
"2013.39016","TN_2_00383400","TN",2
"2013.39616","TN_2_00383500","TN",2
"2013.41616","TN_2_00383600","TN",2
"2013.44016","TN_2_00383700","TN",2
"2013.49816","TN_2_00383800","TN",2
"2013.49416","TN_2_00383900","TN",2
"2013.50120","TN_2_00385800","TN",2
"2013.47716","TN_2_00386100","TN",2
"2013.53218","TN_2_00386200","TN",2
"2013.53416","TN_2_00386300","TN",2
"2013.53716","TN_2_00386400","TN",2
"2013.54516","TN_2_00386500","TN",2
"2013.54716","TN_2_00386600","TN",2
"2013.59120","TN_2_00386800","TN",2
"2013.58616","TN_2_00386900","TN",2
"2013.59616","TN_2_00390500","TN",2
"2013.60916","TN_2_00390700","TN",2
"2013.61417","TN_2_00390800","TN",2
"2013.64015","TN_2_00390900","TN",2
"2013.62815","TN_2_00391000","TN",2
"2013.64315","TN_2_00391100","TN",2
"2013.76216","TN_2_00397600","TN",2
"2013.74914","TN_2_00397700","TN",2
"2013.82614","TN_2_00397900","TN",2
"2013.92117","TN_2_00406500","TN",2
"2013.101116","TN_2_00412000","TN",2
"2013.107911","TN_2_00417000","TN",2
"2013.109411","TN_2_00417100","TN",2
"2013.112115","TN_2_00417200","TN",2
"2013.117610","TN_2_00422200","TN",2
"2013.11879","TN_2_00422300","TN",2
"2013.121013","TN_2_00513300","TN",2
"2013.122410","TN_2_00513400","TN",2
"2013.12289","TN_2_00513900","TN",2
"2013.123113","TN_2_00514500","TN",2
"2013.123510","TN_2_00514700","TN",2
"2013.124410","TN_2_00519500","TN",2
"2013.12489","TN_2_00519600","TN",2
"2013.3600","TN_2_40114000","TN",2
"2013.11500","TN_2_40115000","TN",2
"2013.15150","TN_2_40116000","TN",2
"2013.35100","TN_2_40117000","TN",2
"2013.28134","TN_2_40118000","TN",2
"2013.34101","TN_2_40130000","TN",2
"2013.49100","TN_2_40131000","TN",2
"2013.54100","TN_2_40132000","TN",2
"2013.50100","TN_2_40301000","TN",2
"2013.77100","TN_2_40302000","TN",2
"2013.69100","TN_2_40303000","TN",2
"2013.87100","TN_2_40304000","TN",2
"2013.108100","TN_2_40305000","TN",2
"2013.72101","TN_2_40306000","TN",2
"2013.71104","TN_2_40307000","TN",2
"2013.99100","TN_2_40308000","TN",2
"2013.105100","TN_2_40309000","TN",2
"2013.12069","TN_2_40310000","TN",2
"2013.12750","TN_2_40311000","TN",2
"2013.12950","TN_2_40312000","TN",2
"2013.111104","TN_2_40313000","TN",2
"2013.13050","TN_2_40314000","TN",2
"2013.14339","TN_2_40315000","TN",2
"2013.13747","TN_2_40316000","TN",2
"2013.16434","TN_2_40317000","TN",2
"2013.18329","TN_2_40318000","TN",2
"2013.21727","TN_2_40319000","TN",2
"2013.19327","TN_2_40320000","TN",2
"2013.15437","TN_2_40321000","TN",2
"2013.14239","TN_2_40322000","TN",2
"2013.15734","TN_2_40323000","TN",2
"2013.14939","TN_2_40324000","TN",2
"2013.15237","TN_2_40325000","TN",2
"2013.18139","TN_2_40326000","TN",2
"2013.19427","TN_2_40327000","TN",2
"2013.21135","TN_2_40328000","TN",2
"2013.23135","TN_2_40329000","TN",2
"2013.26327","TN_2_40330000","TN",2
"2013.26527","TN_2_40331000","TN",2
"2013.18827","TN_2_40332000","TN",2
"2013.23727","TN_2_40333000","TN",2
"2013.28525","TN_2_40334000","TN",2
"2013.32325","TN_2_40335000","TN",2
"2013.37616","TN_2_40336000","TN",2
"2013.42616","TN_2_40337000","TN",2
"2013.57016","TN_2_40338000","TN",2
"2013.58516","TN_2_40339000","TN",2
"2013.64119","TN_2_40340000","TN",2
"2013.72515","TN_2_40341000","TN",2
"2013.73414","TN_2_40342000","TN",2
"2013.35916","TN_2_40343000","TN",2
"2013.40416","TN_2_40344000","TN",2
"2013.42716","TN_2_40345000","TN",2
"2013.47120","TN_2_40346000","TN",2
"2013.43120","TN_2_40347000","TN",2
"2013.47316","TN_2_40348000","TN",2
"2013.77216","TN_2_40349000","TN",2
"2013.80614","TN_2_40350000","TN",2
"2013.99812","TN_2_40352000","TN",2
"2013.93413","TN_2_40353000","TN",2
"2013.96313","TN_2_40354000","TN",2
"2013.112811","TN_2_40355000","TN",2
"2013.121510","TN_2_40356000","TN",2
"2013.48100","TN_2_40421000","TN",2
"2013.4500","TN_3_00444400","TN",3
"2013.12270","TN_3_00467600","TN",3
"2013.61105","TN_3_00470100","TN",3
"2013.65101","TN_3_00470200","TN",3
"2013.82102","TN_3_00470300","TN",3
"2013.85101","TN_3_00470400","TN",3
"2013.11790","TN_3_00470500","TN",3
"2013.30226","TN_3_00475900","TN",3
"2013.26428","TN_3_00476000","TN",3
"2013.27928","TN_3_00476100","TN",3
"2013.30133","TN_3_00476200","TN",3
"2013.35817","TN_3_00479500","TN",3
"2013.38617","TN_3_00479600","TN",3
"2013.41617","TN_3_00479700","TN",3
"2013.43017","TN_3_00482700","TN",3
"2013.46817","TN_3_00482800","TN",3
"2013.47817","TN_3_00482900","TN",3
"2013.56617","TN_3_00485700","TN",3
"2013.21036","TN_3_00487600","TN",3
"2013.11700","TN_3_00487700","TN",3
"2013.3700","TN_3_00487900","TN",3
"2013.6500","TN_3_00488800","TN",3
"2013.7500","TN_3_00488900","TN",3
"2013.5500","TN_3_00489000","TN",3
"2013.8500","TN_3_00489100","TN",3
"2013.9500","TN_3_00489200","TN",3
"2013.15156","TN_3_00489300","TN",3
"2013.14160","TN_3_00489400","TN",3
"2013.17140","TN_3_00489500","TN",3
"2013.30132","TN_3_00489600","TN",3
"2013.19136","TN_3_00489700","TN",3
"2013.22136","TN_3_00489800","TN",3
"2013.25136","TN_3_00489900","TN",3
"2013.32127","TN_3_00490000","TN",3
"2013.27136","TN_3_00490100","TN",3
"2013.23136","TN_3_00490200","TN",3
"2013.16147","TN_3_00490300","TN",3
"2013.11780","TN_3_00490400","TN",3
"2013.10500","TN_3_00490500","TN",3
"2013.13170","TN_3_00490600","TN",3
"2013.29132","TN_3_00490900","TN",3
"2013.24136","TN_3_00491000","TN",3
"2013.26136","TN_3_00491100","TN",3
"2013.18140","TN_3_00491200","TN",3
"2013.20136","TN_3_00491300","TN",3
"2013.21136","TN_3_00491400","TN",3
"2013.31132","TN_3_00491500","TN",3
"2013.43101","TN_3_00491600","TN",3
"2013.41105","TN_3_00491700","TN",3
"2013.40101","TN_3_00491800","TN",3
"2013.39101","TN_3_00491900","TN",3
"2013.38101","TN_3_00492000","TN",3
"2013.34102","TN_3_00492100","TN",3
"2013.44101","TN_3_00492200","TN",3
"2013.58101","TN_3_00492400","TN",3
"2013.57101","TN_3_00492500","TN",3
"2013.49101","TN_3_00492600","TN",3
"2013.52102","TN_3_00492700","TN",3
"2013.46101","TN_3_00492800","TN",3
"2013.28136","TN_3_00492900","TN",3
"2013.33104","TN_3_00493000","TN",3
"2013.37101","TN_3_00493100","TN",3
"2013.42102","TN_3_00493200","TN",3
"2013.48101","TN_3_00493300","TN",3
"2013.36101","TN_3_00493400","TN",3
"2013.35101","TN_3_00493500","TN",3
"2013.45101","TN_3_00493900","TN",3
"2013.50101","TN_3_00494000","TN",3
"2013.55101","TN_3_00494100","TN",3
"2013.68101","TN_3_00494200","TN",3
"2013.63101","TN_3_00494300","TN",3
"2013.64101","TN_3_00494400","TN",3
"2013.76101","TN_3_00494500","TN",3
"2013.88101","TN_3_00494600","TN",3
"2013.92102","TN_3_00494700","TN",3
"2013.95101","TN_3_00494800","TN",3
