UniqueID,Surge_A26_,Surge_A29_,Surge_A37_,Surge_A38_,Surge_A39_,Surge_A50_,Surge_A33_,Surge_A41_,Surge_A48_,Surge_A34_,Surge_A44_,Surge_A43_,Surge_A55_,Surge_A47_,Surge_A12_,Surge_A46_,Duplicate
TN_1_00045800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00018700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00029800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00029900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00018500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00018600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00029200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00032200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00032300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00030700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00043800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00032000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00043700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00020900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00043900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00019800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00022300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00032100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00031700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00034900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00022100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00046900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00022200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00040900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00022400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00045100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00033600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00044100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00047300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00021800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00035900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00063200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00062100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00048900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00049600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00061900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00036500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00202800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00202100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00194400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00041900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00194300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00202400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00202200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00203900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00050900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00194500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00204200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00042200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00042400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00194600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00051900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00037900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00042500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00052200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00207200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00207100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00042300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00194700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00053700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00064700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00038200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00054800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00207300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_00055100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
TN_1_40128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
