"","UniqueID","NEAR_DIST"
"25532","TN_3_00563800",24060.60552
"25533","TN_3_00597200",76577.27913
"25534","TN_3_00563100",37579.26511
"25535","TN_3_00596400",91404.81454
"25536","TN_3_40712000",46693.31598
"25537","TN_3_00563400",34295.87025
"25538","TN_3_00563200",36658.21224
"25539","TN_3_00596900",82665.91041
"25540","TN_3_00620300",43783.55422
"25541","TN_3_00618600",63232.97439
"25542","TN_3_00581900",57649.1387
"25543","TN_3_00563600",30587.43
"25544","TN_3_00581400",62786.4096
"25545","TN_3_00596100",96746.38006
"25546","TN_3_00583500",42040.42921
"25547","TN_3_00596300",93208.57167
"25548","TN_3_00563300",35429.49097
"25549","TN_3_00619500",54043.55838
"25550","TN_3_00596800",84176.48304
"25551","TN_3_00602900",105863.5885
"25552","TN_3_00596700",89016.25989
"25553","TN_3_00592400",112431.3795
"25554","TN_3_00583600",41030.64652
"25555","TN_3_00581000",67076.41576
"25556","TN_3_00581800",59272.18623
"25557","TN_3_00581300",64889.07017
"25558","TN_3_00619900",48934.59904
"25559","TN_3_00592100",119799.269
"25560","TN_3_00592200",116991.9676
"25561","TN_3_00564700",28443.71032
"25562","TN_3_00583400",40417.90591
"25563","TN_3_00618300",70168.3514
"25564","TN_3_00597000",81153.64541
"25565","TN_3_00580600",74892.55021
"25566","TN_3_00597100",79219.27928
"25567","TN_3_00564600",24712.0219
"25568","TN_3_00968200",37200.69696
"25569","TN_3_00564400",22968.34738
"25570","TN_3_00619600",52656.21136
"25571","TN_3_00620500",40987.02979
"25572","TN_3_00596500",91301.87082
"25573","TN_3_00684600",126186.9806
"25574","TN_3_00584000",44816.65035
"25575","TN_3_00564300",19628.78741
"25576","TN_3_00580700",76040.52428
"25577","TN_3_00968300",36235.88652
"25578","TN_3_00968400",35280.62572
"25579","TN_3_00596200",94601.56721
"25580","TN_3_00603000",101952.8727
"25581","TN_3_00603300",104314.8414
"25582","TN_3_00564800",31013.03449
"25583","TN_3_00564500",22966.04353
"25584","TN_3_00596600",88303.28348
"25585","TN_3_00598500",85752.00201
"25586","TN_3_00620200",42875.43378
"25587","TN_3_00968500",32993.97414
"25588","TN_3_00597300",73844.63618
"25589","TN_3_00620400",42385.71279
"25590","TN_3_00619700",51953.44193
"25591","TN_3_00597500",72059.23352
"25592","TN_3_00619300",55461.12539
"25593","TN_3_00565200",20339.09805
"25594","TN_3_00618800",60460.33861
"25595","TN_3_00596000",97128.96332
"25596","TN_3_00618500",66841.47977
"25597","TN_3_00565400",14832.08049
"25598","TN_3_00620000",47137.9808
"25599","TN_3_00565000",25401.33241
"25600","TN_3_00603100",99440.60713
"25601","TN_3_00595200",108770.7553
"25602","TN_3_00597400",71904.16584
"25603","TN_3_00598800",91252.34857
"25604","TN_3_00968700",30073.83847
"25605","TN_3_00621700",41043.4353
"25606","TN_3_00618900",58184.7908
"25607","TN_3_00598700",89523.13113
"25608","TN_3_00595400",114382.4189
"25609","TN_3_00619200",56177.97295
"25610","TN_3_00564900",27259.31852
"25611","TN_3_00598600",88040.39875
"25612","TN_3_00565300",17664.61183
"25613","TN_3_00618700",62419.67146
"25614","TN_3_00595300",111885.5013
"25615","TN_3_00595500",116486.433
"25616","TN_3_00584100",44788.34359
"25617","TN_3_00598100",80617.67783
"25618","TN_3_00620100",46929.96384
"25619","TN_3_00968800",27547.35257
"25620","TN_3_00618400",68449.27522
"25621","TN_3_00565100",22069.95073
"25622","TN_3_00598000",78915.1646
"25623","TN_3_00599000",92018.8722
"25624","TN_3_00619400",54690.92007
"25625","TN_3_00621600",39666.94588
"25626","TN_3_00598200",82300.69983
"25627","TN_3_00619800",50319.03815
"25628","TN_3_00619100",56427.94655
"25629","TN_3_00565700",19315.58621
"25630","TN_3_00619000",58516.26261
"25631","TN_3_00621900",42622.3909
"25632","TN_3_00598400",83792.56089
"25633","TN_3_00623400",69862.89762
"25634","TN_3_00603200",102020.3815
"25635","TN_3_00969000",22862.25904
"25636","TN_3_00597900",77947.66859
"25637","TN_3_00621400",37215.15138
"25638","TN_3_00623300",67702.6898
"25639","TN_3_00621800",41197.67034
"25640","TN_3_00622300",48700.99832
"25641","TN_3_00622200",46744.25721
"25642","TN_3_00598900",88770.83814
"25643","TN_3_00598300",82488.83258
"25644","TN_3_00621500",37608.89755
"25645","TN_3_00595900",108739.5609
"25646","TN_3_00622900",63154.90074
"25647","TN_3_00623100",66054.93372
"25648","TN_3_00597600",70887.61859
"25649","TN_3_00597800",73641.65605
"25650","TN_3_00622400",51143.70928
"25651","TN_3_00565900",19370.32399
"25652","TN_3_00625300",43760.69109
"25653","TN_3_00623200",67453.46861
"25654","TN_3_00622600",56408.08005
"25655","TN_3_00603800",96308.20681
"25656","TN_3_00622700",58984.56433
"25657","TN_3_00622000",43066.09023
"25658","TN_3_00622100",44836.75088
"25659","TN_3_00600300",90950.00885
"25660","TN_3_00565800",17242.01888
"25661","TN_3_00622500",54054.53959
"25662","TN_3_00969100",19211.56145
"25663","TN_3_00600400",87676.27683
"25664","TN_3_00601300",74244.28935
"25665","TN_3_00597700",72282.10532
"25666","TN_3_00600100",94298.8962
"25667","TN_3_00603400",105549.2162
"25668","TN_3_00600800",82187.43573
"25669","TN_3_00603600",100816.0753
"25670","TN_3_00601000",78783.15266
"25671","TN_3_00625500",41584.56459
"25672","TN_3_00625200",44742.72228
"25673","TN_3_00623000",65467.3742
"25674","TN_3_00622800",58503.11867
"25675","TN_3_00969300",20818.12403
"25676","TN_3_00600700",83221.13914
"25677","TN_3_00566000",16115.11545
"25678","TN_3_41801000",17091.37127
"25679","TN_3_00625900",38973.41668
"25680","TN_3_00624000",64009.47143
"25681","TN_3_00600600",85500.29171
"25682","TN_3_00600900",80272.71805
"25683","TN_3_00624700",51755.89371
"25684","TN_3_00603900",96287.33904
"25685","TN_3_00601500",79886.6321
"25686","TN_3_00603700",98345.65056
"25687","TN_3_00595700",115340.6572
"25688","TN_3_00603500",103671.5351
"25689","TN_3_00969200",19230.36646
"25690","TN_3_00601200",74913.53926
"25691","TN_3_00624800",47579.19805
"25692","TN_3_00601400",78049.67533
"25693","TN_3_00972100",36875.9298
"25694","TN_3_00624100",61497.93019
"25695","TN_3_00601100",76926.66592
"25696","TN_3_00625400",41989.88599
"25697","TN_3_00595600",118507.8965
"25698","TN_3_00604100",71952.35933
"25699","TN_3_00624900",45537.84237
"25700","TN_3_00625600",40650.2472
"25701","TN_3_00623700",67379.97256
"25702","TN_3_00595800",110575.1026
"25703","TN_3_00624600",54307.58132
"25704","TN_3_00600500",86515.89797
"25705","TN_3_00623600",68702.17941
"25706","TN_3_00624300",58736.59161
"25707","TN_3_00623500",70080.81082
"25708","TN_3_00601600",83406.5736
"25709","TN_3_40714000",99910.06069
"25710","TN_3_00625700",42170.58717
"25711","TN_3_00625800",40879.91851
"25712","TN_3_00624500",54965.33316
"25713","TN_3_00623900",63417.71951
"25714","TN_3_00623800",66495.36762
"25715","TN_3_00604000",73175.52271
"25716","TN_3_00600200",93436.73933
"25717","TN_3_00624400",57228.93752
"25718","TN_3_00599100",108108.6771
"25719","TN_3_00625000",44378.39665
"25720","TN_3_00624200",60184.6282
"25721","TN_3_00625100",43692.76771
"25722","TN_3_00599200",113065.1344
"25723","TN_3_00604700",75096.77705
"25724","TN_3_00627600",51318.19183
"25725","TN_3_00601800",89189.47001
"25726","TN_3_00628600",69566.8833
"25727","TN_3_00628500",67875.72509
"25728","TN_3_00601700",85815.18624
"25729","TN_3_00602300",95199.9364
"25730","TN_3_00627400",48655.12402
"25731","TN_3_00602200",92628.73423
"25732","TN_3_00599300",117070.6143
"25733","TN_3_00604200",71565.27419
"25734","TN_3_00628000",57745.30122
"25735","TN_3_00628100",60705.67839
"25736","TN_3_00628300",64512.92871
"25737","TN_3_00627000",43133.26653
"25738","TN_3_00599400",120921.5583
"25739","TN_3_00627300",47131.83413
"25740","TN_3_00602100",92045.04641
"25741","TN_3_00626900",40452.09117
"25742","TN_3_00604800",86539.75103
"25743","TN_3_00604300",69896.23166
"25744","TN_3_00628400",66754.08365
"25745","TN_3_00627900",55874.27905
"25746","TN_3_00606600",80011.95726
"25747","TN_3_00627200",44984.51496
"25748","TN_3_00601900",89292.50815
"25749","TN_3_00627100",43486.20453
"25750","TN_3_00628200",62396.10101
"25751","TN_3_40715000",72783.29359
"25752","TN_3_00605100",95528.75658
"25753","TN_3_00602000",90465.7912
"25754","TN_3_00627500",48631.71712
"25755","TN_3_00600000",105858.4501
"25756","TN_3_00630100",46547.68562
"25757","TN_3_00627800",53001.00825
"25758","TN_3_00605200",93562.14984
"25759","TN_3_00628800",65712.08953
"25760","TN_3_00604500",68537.95247
"25761","TN_3_00604400",68201.79945
"25762","TN_3_00605000",91466.93321
"25763","TN_3_00628700",66292.49119
"25764","TN_3_00606700",76277.66478
"25765","TN_3_00630200",42325.2058
"25766","TN_3_00606300",83371.91119
"25767","TN_3_00604900",88487.39924
"25768","TN_3_00627700",50979.33494
"25769","TN_3_00626700",37083.95795
"25770","TN_3_00629200",60069.61769
"25771","TN_3_00629300",58246.46451
"25772","TN_3_40716000",88067.69082
"25773","TN_3_00599900",110871.0129
"25774","TN_3_00599500",121054.8154
"25775","TN_3_00599600",118571.7764
"25776","TN_3_00629700",53676.97763
"25777","TN_3_00605300",98939.71914
"25778","TN_3_00629500",55436.94918
"25779","TN_3_00628900",63903.68154
"25780","TN_3_00599700",116265.271
"25781","TN_3_00630300",39607.35205
"25782","TN_3_00599800",114345.4576
"25783","TN_3_00629400",56706.11314
"25784","TN_3_00606400",83455.96723
"25785","TN_3_00630600",37284.61499
"25786","TN_3_00633200",66797.97745
"25787","TN_3_00629800",52017.38009
"25788","TN_3_00629600",54396.26988
"25789","TN_3_00606500",80237.01463
"25790","TN_3_00606000",94215.27415
"25791","TN_3_00632300",59172.32705
"25792","TN_3_00629100",60380.72255
"25793","TN_3_00629900",50731.32046
"25794","TN_3_00608200",84861.88348
"25795","TN_3_00606100",92694.24522
"25796","TN_3_00630400",39881.20974
"25797","TN_3_00629000",61676.10554
"25798","TN_3_00633100",65420.34601
"25799","TN_3_00605400",98074.85079
"25800","TN_3_00605600",101231.5621
"25801","TN_3_00602400",107099.2786
"25802","TN_3_00630500",38513.98002
"25803","TN_3_00631000",42564.19181
"25804","TN_3_00606200",91219.58085
"25805","TN_3_00633000",63962.41758
"25806","TN_3_00632800",61674.38173
"25807","TN_3_00630000",49335.12087
"25808","TN_3_00605500",98173.36005
"25809","TN_3_00608100",81582.56134
"25810","TN_3_00607900",77132.64543
"25811","TN_3_00605900",95978.22144
"25812","TN_3_00633500",64846.40786
"25813","TN_3_00632200",58175.6584
"25814","TN_3_00604600",68654.98292
"25815","TN_3_00633300",66881.31084
"25816","TN_3_00606900",71023.3162
"25817","TN_3_00632900",63542.25204
"25818","TN_3_00632100",55968.43077
"25819","TN_3_00631400",53078.84193
"25820","TN_3_00606800",73246.8022
"25821","TN_3_00608000",79598.79139
"25822","TN_3_00602600",112687.058
"25823","TN_3_00607000",69080.27961
"25824","TN_3_00631100",45966.61081
"25825","TN_3_00608400",90958.58762
"25826","TN_3_00633600",65445.20036
"25827","TN_3_00602800",119016.2676
"25828","TN_3_00607500",71211.75111
"25829","TN_3_00602500",109689.0581
"25830","TN_3_00630800",38705.78551
"25831","TN_3_00602700",116407.6343
"25832","TN_3_00607800",77761.10748
"25833","TN_3_00608300",86768.89235
"25834","TN_3_00605700",103030.3478
"25835","TN_3_00633400",65963.68607
"25836","TN_3_00608500",94215.28058
"25837","TN_3_00607600",74013.88237
"25838","TN_3_00607400",69350.81809
"25839","TN_3_00605800",98095.74779
"25840","TN_3_00688200",121640.6322
"25841","TN_3_00631200",48169.32744
"25842","TN_3_00635900",39710.39047
"25843","TN_3_00632000",57844.62943
"25844","TN_3_00632400",59797.80251
"25845","TN_3_00631300",53113.63048
"25846","TN_3_00609700",81618.6961
"25847","TN_3_40718000",50738.43196
"25848","TN_3_00609600",84448.30101
"25849","TN_3_00631500",54482.95526
"25850","TN_3_00630900",41355.79022
"25851","TN_3_00631800",55976.70534
"25852","TN_3_00609500",87492.36175
"25853","TN_3_00635700",43386.42149
"25854","TN_3_00631900",57443.39766
"25855","TN_3_00607200",66051.80853
"25856","TN_3_00632500",59363.57034
"25857","TN_3_00608600",97809.62737
"25858","TN_3_00635800",41327.12003
"25859","TN_3_00632700",61283.34905
"25860","TN_3_00607100",64447.55582
"25861","TN_3_00610300",67903.08826
"25862","TN_3_00609300",92440.6628
"25863","TN_3_00607700",76369.91348
"25864","TN_3_00610200",70578.40212
"25865","TN_3_00609400",90378.01863
"25866","TN_3_00636000",38695.59344
"25867","TN_3_00636100",37540.97657
"25868","TN_3_00631700",54858.51678
"25869","TN_3_00631600",53568.88212
"25870","TN_3_00633700",62773.80395
"25871","TN_3_00635500",45188.28678
"25872","TN_3_00609000",98095.95524
"25873","TN_3_00609200",94620.10037
"25874","TN_3_00609800",78845.08781
"25875","TN_3_00688500",105448.6963
"25876","TN_3_00635400",47102.67753
"25877","TN_3_00607300",65472.14874
"25878","TN_3_00609900",76642.88132
"25879","TN_3_00608700",103127.4366
"25880","TN_3_00633800",62356.62855
"25881","TN_3_00608900",99526.20508
"25882","TN_3_00612700",85715.37224
"25883","TN_3_00632600",60048.20552
"25884","TN_3_00612300",81730.56001
"25885","TN_3_00612600",84493.10019
"25886","TN_3_00610000",74187.87688
"25887","TN_3_00612900",88775.21924
"25888","TN_3_00635600",43433.92249
"25889","TN_3_00635200",48951.65731
"25890","TN_3_00610100",72845.85265
"25891","TN_3_00612800",87539.10243
"25892","TN_3_01024700",40662.47698
"25893","TN_3_00634700",52727.39998
"25894","TN_3_01024800",37804.14257
"25895","TN_3_00609100",95490.06122
"25896","TN_3_00634800",50984.87938
"25897","TN_3_00613000",89888.89947
"25898","TN_3_00608800",101335.2921
"25899","TN_3_00633900",63723.34588
"25900","TN_3_00613100",91028.82785
"25901","TN_3_00634100",59972.8933
"25902","TN_3_00612500",83940.47714
"25903","TN_3_00611500",70136.56673
"25904","TN_3_00610500",65579.1475
"25905","TN_3_00634400",58169.28396
"25906","TN_3_00612400",82315.5085
"25907","TN_3_00613200",91975.85183
"25908","TN_3_00611600",71612.55608
"25909","TN_3_00610600",63237.40916
"25910","TN_3_00634500",56502.69954
"25911","TN_3_00634900",50254.13827
"25912","TN_3_00612200",79640.91829
"25913","TN_3_00634300",58574.06587
"25914","TN_3_00635300",46907.54935
"25915","TN_3_00613400",101477.6573
"25916","TN_3_00613600",104674.2071
"25917","TN_3_00635000",48622.09043
"25918","TN_3_00634600",55923.55598
"25919","TN_3_00634000",61498.20342
"25920","TN_3_00610400",67882.33689
"25921","TN_3_00635100",48537.35006
"25922","TN_3_40717000",95217.65156
"25923","TN_3_00612000",76204.73315
"25924","TN_3_00611900",74440.30907
"25925","TN_3_00612100",78603.85087
"25926","TN_3_00614700",87451.56365
"25927","TN_3_00611700",72602.99077
"25928","TN_3_00611400",67789.82756
"25929","TN_3_00613300",98803.57889
"25930","TN_3_01023800",53738.45456
"25931","TN_3_00610700",64274.27785
"25932","TN_3_00614800",84547.08492
"25933","TN_3_00613500",102751.6466
"25934","TN_3_00615200",78311.43582
"25935","TN_3_01024000",49947.37751
"25936","TN_3_41819000",51232.14797
"25937","TN_3_00610800",62762.67021
"25938","TN_3_00614500",91912.09266
"25939","TN_3_00610900",61548.70747
"25940","TN_3_00634200",59652.40655
"25941","TN_3_00614600",89916.35302
"25942","TN_3_01023600",57525.79833
"25943","TN_3_00611800",73305.38077
"25944","TN_3_00692000",106427.4199
"25945","TN_3_00614900",82600.67809
"25946","TN_3_00615300",75108.07234
"25947","TN_3_00611300",65784.41837
"25948","TN_3_00615000",81306.86754
"25949","TN_3_00614100",99235.62675
"25950","TN_3_00613700",103014.3404
"25951","TN_3_00615100",79376.63554
"25952","TN_3_00616300",85169.03629
"25953","TN_3_00616400",87833.96638
"25954","TN_3_01022700",71596.36601
"25955","TN_3_00614200",98050.19521
"25956","TN_3_00615900",82335.60057
"25957","TN_3_01022500",73531.80898
"25958","TN_3_00616600",89790.35159
"25959","TN_3_00613800",102870.9682
"25960","TN_3_00611200",66497.35879
"25961","TN_3_00614300",94943.99339
"25962","TN_3_00611100",63058.0675
"25963","TN_3_01022600",72941.67981
"25964","TN_3_00615700",81632.54125
"25965","TN_3_00613900",103516.6375
"25966","TN_3_00614400",91326.06006
"25967","TN_3_00616500",87849.08974
"25968","TN_3_00614000",100782.1026
"25969","TN_3_00692100",106410.9224
"25970","TN_3_00616200",85734.22922
"25971","TN_3_01022900",69748.14747
"25972","TN_3_00615600",77498.02049
"25973","TN_3_00615800",79994.71829
"25974","TN_3_00616700",91181.47621
"25975","TN_3_00617100",100040.1288
"25976","TN_3_01023000",67950.46951
"25977","TN_3_00692200",103458.6209
"25978","TN_3_00616100",84865.32235
"25979","TN_3_01039500",79457.76764
"25980","TN_3_00616800",94868.70836
"25981","TN_3_00617700",86882.38156
"25982","TN_3_01023200",63209.23902
"25983","TN_3_00617000",99071.91345
"25984","TN_3_00617600",88558.01608
"25985","TN_3_00616900",97163.32381
"25986","TN_3_00617500",89685.16653
"25987","TN_3_00616000",83040.64583
"25988","TN_3_00617400",93710.12877
"25989","TN_3_00617300",96049.79204
"25990","TN_3_00617200",98853.71462
"25991","TN_3_01039100",82911.79615
"25992","TN_3_00693900",103625.7305
"25993","TN_3_00618000",100712.8008
"25994","TN_3_00617900",95833.8501
"25995","TN_3_00618100",97759.14622
"25996","TN_3_00694000",101165.0311
"25997","TN_3_00618200",93944.39094
"25998","TN_3_00694100",100750.3458
"25999","TN_4_00564200",13811.07316
"26000","TN_4_00979200",7307.058424
"26001","TN_4_00565500",13124.83667
"26002","TN_4_00620800",39171.08092
"26003","TN_4_00979000",10975.06332
"26004","TN_4_00979100",9615.551448
"26005","TN_4_00970300",35814.93857
"26006","TN_4_00620900",37994.88894
"26007","TN_4_00970200",33079.94645
"26008","TN_4_00621000",36533.66459
"26009","TN_4_00968600",31648.603
"26010","TN_4_00621100",35711.23056
"26011","TN_4_00970400",34839.48256
"26012","TN_4_00980400",8995.610167
"26013","TN_4_00980000",3378.195442
"26014","TN_4_00979800",1701.793291
"26015","TN_4_00968900",25691.18967
"26016","TN_4_00969900",31193.95225
"26017","TN_4_00565600",12385.4147
"26018","TN_4_00969800",30171.27509
"26019","TN_4_00621200",34830.05087
"26020","TN_4_00969600",28543.37963
"26021","TN_4_00621300",35249.81913
"26022","TN_4_00980600",7287.769501
"26023","TN_4_00980500",10315.51915
"26024","TN_4_00970100",32780.02653
"26025","TN_4_00979900",2695.168853
"26026","TN_4_00970600",33960.26535
"26027","TN_4_00970000",31542.83371
"26028","TN_4_00970500",32280.16494
"26029","TN_4_00969700",30544.62742
"26030","TN_4_00969500",24720.60357
"26031","TN_4_00980800",7747.261956
"26032","TN_4_00970700",29273.42374
"26033","TN_4_00980900",8920.854192
"26034","TN_4_00970800",27906.57343
"26035","TN_4_00980700",6661.797572
"26036","TN_4_00971000",21889.38749
"26037","TN_4_00969400",23109.16136
"26038","TN_4_00972000",32266.41755
"26039","TN_4_00566100",12614.38739
"26040","TN_4_00970900",24779.36052
"26041","TN_4_00981000",10242.79763
"26042","TN_4_00971900",30064.74423
"26043","TN_4_41804000",27055.03943
"26044","TN_4_41802000",13273.11941
"26045","TN_4_00972200",34391.85973
"26046","TN_4_00971700",26535.14781
"26047","TN_4_00971100",20062.20033
"26048","TN_4_00972300",32792.78753
"26049","TN_4_00981100",8346.583618
"26050","TN_4_00626000",38803.08617
"26051","TN_4_00972500",30662.81857
"26052","TN_4_00971600",25291.81235
"26053","TN_4_00972400",32143.23502
"26054","TN_4_00974300",36594.2393
"26055","TN_4_00971800",28561.78607
"26056","TN_4_00981200",9740.894713
"26057","TN_4_00626100",39010.41761
"26058","TN_4_00974200",33607.52155
"26059","TN_4_00981300",7903.936722
"26060","TN_4_00974100",31701.17051
"26061","TN_4_00971200",16863.5858
"26062","TN_4_00981400",5847.759671
"26063","TN_4_00972600",28104.8764
"26064","TN_4_00974400",33696.49
"26065","TN_4_41803000",22823.04203
"26066","TN_4_00626200",37500.06429
"26067","TN_4_00971500",19590.32617
"26068","TN_4_00626800",38294.66427
"26069","TN_4_00973900",29772.2953
"26070","TN_4_00974000",31829.09347
"26071","TN_4_00981500",3739.03499
"26072","TN_4_00981600",2790.745639
"26073","TN_4_00971400",15946.85202
"26074","TN_4_00981900",1353.493605
"26075","TN_4_00981700",266.0573765
"26076","TN_4_00982500",10116.07836
"26077","TN_4_00982400",8797.680608
"26078","TN_4_00982200",6630.472661
"26079","TN_4_00982300",7746.164373
"26080","TN_4_00982000",2124.735472
"26081","TN_4_00971300",16298.26497
"26082","TN_4_00981800",523.5028223
"26083","TN_4_00626400",34845.27381
"26084","TN_4_41806000",1813.423597
"26085","TN_4_00982100",4968.115852
"26086","TN_4_00626300",35954.27645
"26087","TN_4_00982600",10123.48977
"26088","TN_4_00982700",8682.66159
"26089","TN_4_00973700",25346.22003
"26090","TN_4_00973800",26841.4472
"26091","TN_4_00972800",11165.37546
"26092","TN_4_00972700",18318.2035
"26093","TN_4_00626600",35328.36007
"26094","TN_4_00973600",21204.22903
"26095","TN_4_00982800",7057.081125
"26096","TN_4_00626500",34021.68346
"26097","TN_4_41807000",4850.284206
"26098","TN_4_00973500",20381.0115
"26099","TN_4_00974800",32995.45407
"26100","TN_4_00974900",31087.13049
"26101","TN_4_00973300",15482.06519
"26102","TN_4_00972900",11377.82829
"26103","TN_4_00973200",13257.46723
"26104","TN_4_00973400",19377.74969
"26105","TN_4_00973000",10801.69753
"26106","TN_4_00975300",28255.05945
"26107","TN_4_00983100",5898.453518
"26108","TN_4_00973100",12307.46767
"26109","TN_4_00983700",17964.83338
"26110","TN_4_00975500",23001.54619
"26111","TN_4_00983200",8719.865313
"26112","TN_4_00983300",9571.157024
"26113","TN_4_00983000",5441.431548
"26114","TN_4_00983600",15296.18201
"26115","TN_4_00982900",4274.172643
"26116","TN_4_00983500",13286.33839
"26117","TN_4_00975400",25171.26468
"26118","TN_4_00974500",35046.1211
"26119","TN_4_00983400",11200.3818
"26120","TN_4_00975000",30483.85313
"26121","TN_4_00975700",19901.07421
"26122","TN_4_00975200",28532.22054
"26123","TN_4_00984000",7741.507674
"26124","TN_4_00984100",3741.536485
"26125","TN_4_00630700",36312.87986
"26126","TN_4_00984200",4563.350855
"26127","TN_4_00983900",7244.707437
"26128","TN_4_00984300",3769.378547
"26129","TN_4_00974700",32212.7475
"26130","TN_4_00975100",30594.78112
"26131","TN_4_00974600",33766.36655
"26132","TN_4_00983800",10665.89
"26133","TN_4_00975900",16284.96734
"26134","TN_4_00975600",22245.44157
"26135","TN_4_00977200",31573.31164
"26136","TN_4_00984400",2574.261392
"26137","TN_4_00984500",2296.937475
"26138","TN_4_00976900",30151.73189
"26139","TN_4_00977300",32542.52175
"26140","TN_4_00975800",19798.69712
"26141","TN_4_00976800",29128.88983
"26142","TN_4_00636200",36282.44502
"26143","TN_4_00976600",27990.07679
"26144","TN_4_00977600",33698.21169
"26145","TN_4_00976500",26719.174
"26146","TN_4_00984800",4732.17413
"26147","TN_4_00984700",1780.8015
"26148","TN_4_00984600",838.6588703
"26149","TN_4_00976000",12451.20487
"26150","TN_4_00977500",32706.9405
"26151","TN_4_00976300",19832.27178
"26152","TN_4_00977100",30858.70132
"26153","TN_4_00976400",24161.1593
"26154","TN_4_00976700",28448.15857
"26155","TN_4_00636300",35838.87179
"26156","TN_4_00636400",34496.79706
"26157","TN_4_00984900",6983.231475
"26158","TN_4_00977400",31622.24308
"26159","TN_4_00985200",2699.084712
"26160","TN_4_01025000",35517.90039
"26161","TN_4_00985300",724.9195495
"26162","TN_4_00977000",30453.1643
"26163","TN_4_00985100",4875.25311
"26164","TN_4_00985000",8128.270822
"26165","TN_4_00977700",33950.668
"26166","TN_4_00977800",32457.09315
"26167","TN_4_01024600",43775.91869
"26168","TN_4_01025300",39051.34333
"26169","TN_4_01025100",34396.27562
"26170","TN_4_00976100",15608.84094
"26171","TN_4_00976200",16250.7753
"26172","TN_4_01024900",36874.94972
"26173","TN_4_00985400",2351.304898
"26174","TN_4_00977900",27758.37451
"26175","TN_4_00985500",4865.158976
"26176","TN_4_01025500",42938.40737
"26177","TN_4_01024400",46547.1426
"26178","TN_4_01023900",52794.64317
"26179","TN_4_01025400",40026.23467
"26180","TN_4_00985900",13519.2222
"26181","TN_4_01024500",45212.53127
"26182","TN_4_00985600",10439.90805
"26183","TN_4_41805000",27854.62733
"26184","TN_4_01023700",54524.47139
"26185","TN_4_00985700",11688.40813
"26186","TN_4_00978400",21947.93074
"26187","TN_4_01024200",48739.45891
"26188","TN_4_00985800",12390.43221
"26189","TN_4_01023500",57104.09631
"26190","TN_4_00978000",16906.67809
"26191","TN_4_00986300",4964.66979
"26192","TN_4_01024100",49857.8601
"26193","TN_4_00978500",24175.19722
"26194","TN_4_00986000",12782.54551
"26195","TN_4_01025200",32202.17657
"26196","TN_4_00978100",15035.11137
"26197","TN_4_01024300",47011.28223
"26198","TN_4_00986400",1218.452906
"26199","TN_4_00978300",18993.37954
"26200","TN_4_00986200",6572.203088
"26201","TN_4_01025900",51762.11991
"26202","TN_4_00986100",10283.61917
"26203","TN_4_01025600",44586.22421
"26204","TN_4_01026100",55424.70151
"26205","TN_4_00986600",2289.602359
"26206","TN_4_00615500",75648.98899
"26207","TN_4_00987300",14460.46402
"26208","TN_4_01023400",58700.76934
"26209","TN_4_00986800",5100.017069
"26210","TN_4_00986700",3325.213065
"26211","TN_4_00978200",16044.59067
"26212","TN_4_01028800",42016.04355
"26213","TN_4_01029000",36369.26772
"26214","TN_4_00987100",11468.96738
"26215","TN_4_00986900",8697.066952
"26216","TN_4_01028900",39919.57779
"26217","TN_4_00611000",60865.18022
"26218","TN_4_01029100",34129.59693
"26219","TN_4_01026000",53301.24055
"26220","TN_4_01025800",49797.46796
"26221","TN_4_01022800",71696.43013
"26222","TN_4_00978600",25274.20562
"26223","TN_4_00987200",12597.28711
"26224","TN_4_00987400",15281.43025
"26225","TN_4_01026200",57566.85095
"26226","TN_4_00987600",13926.26424
"26227","TN_4_00986500",1465.688931
"26228","TN_4_00987000",9991.235426
"26229","TN_4_00615400",75117.30696
"26230","TN_4_01025700",47328.46661
"26231","TN_4_00987800",6292.552033
"26232","TN_4_41808000",17965.08249
"26233","TN_4_01039700",74772.98869
"26234","TN_4_01029500",37302.00184
"26235","TN_4_01029200",33843.75302
"26236","TN_4_01027000",72336.53897
"26237","TN_4_01039600",77668.55711
"26238","TN_4_00978700",23542.14004
"26239","TN_4_01028600",45084.12414
"26240","TN_4_01023300",59808.96282
"26241","TN_4_01023100",65728.74584
"26242","TN_4_01029400",35797.73157
"26243","TN_4_01039400",79619.06782
"26244","TN_4_01028700",43602.93516
"26245","TN_4_41809000",21602.45846
"26246","TN_4_00987500",15952.97853
"26247","TN_4_01026500",60672.66356
"26248","TN_4_00987900",5581.460527
"26249","TN_4_00988000",2090.860474
"26250","TN_4_01026900",69916.99803
"26251","TN_4_01029800",42056.91512
"26252","TN_4_01028500",45612.75653
"26253","TN_4_00987700",8570.663915
"26254","TN_4_01029300",33907.57149
"26255","TN_4_01026800",68566.41621
"26256","TN_4_01039200",80624.96728
"26257","TN_4_01026300",57514.68152
"26258","TN_4_01026600",62423.59629
"26259","TN_4_00988500",15876.52392
"26260","TN_4_01038900",85915.11572
"26261","TN_4_00991500",2374.631283
"26262","TN_4_01039300",79413.38512
"26263","TN_4_01038800",88697.09138
"26264","TN_4_01033600",25852.54376
"26265","TN_4_01026400",59336.00554
"26266","TN_4_01028300",48505.08351
"26267","TN_4_00988400",14214.83732
